별점,리뷰,날짜
1,명성에 걸맞지않게 허접하고 나온음식들도 완전 꽝이었다 절대 추천하고싶지않은곳 별하나도 아까웠다 이런곳추천한사람은 도대체 어디서 무얼드시고 다니신건지,5년 전
4,"뷰가 정말 좋은 멋진 음식점이었습니다, 음식도 맛있었습니다, 단체나 손님대접용으로 추천합니다, 주차는 좀 힘들었습니다.",3년 전
5,사장님 친절하셨고 회 맛도 좋았습니다.,4년 전
5,"맛있고 친절함
뷰 좋음",1년 전
2,"저녁 9시까지 영업해요. 밥먹는데 불도 끄고...ㅠㅠ
미리 말을 하던가...",5년 전
4,"깔끔한 시설과 음식. 비싼 것 먹는다고 쯔키다시가 달라지는것 같진 않음.
달라고 안하면 안주는 것도 있어서 후기만 보고가면 안됨",3년 전
5,여유있게 좋은 식사모임 하였습니다. 감사합니다.,4년 전
4,"통영에서 지인소개로 방문했는데 창밖의 통영항구풍경이 너무 좋구요, 야경이 일품입니다. 음식은 통영닷지식 분위기입니다. 한번쯤은 방문해도 좋을듯합니다.",1년 전
1,"뭐가 맛있다는건지...
뷰는 좋아요",4년 전
4,바다보여서 좋았구 회도 맛있었어요~!,6년 전
3,이제 배부르신듯? 음식 진짜 비싸졌네요?그나마 조금 비싸도 분위기에 주변분들 추천 했었는데 가격보고 기절할뻔 했습니다.이젠 안가렵니다...추천도 안할께요.. 초심을 완전히 잃어버리신듯...,1년 전
3,"가격대가 있고. 맛도 있네요.
손님 올때 반가워하는 모습이 있으면 더욱 좋을듯요. 회는 정말 좋았네요",11달 전
4,굿! 전 다찌집보다 민수사 강추입니다.,6년 전
5,"통영분 소개로 아내와 중학생 아들이랑 3명이서 갔습니다
처음 코스로나오고 12만원 짜리, 15만원, 20만원 짜리 추천해 주셔서 넘 비싼거 같아 나오려고 했었는데 코로나 인데도 사람 많고 친절하신거 같아 15만원짜리 시켰습니다
근데 너무맛있고 밑반찬?(스끼다시)이 전부 생선이나 해물로 된게 나오는데 맛없는게 없었습니다",5년 전
5,"야경과 함께 즐기는 생선회.
근처의 '통영바다이야기'도 좋다.",5년 전
5,"전망 분위기 깡패.
식사는 쏘쏘했음.
맛도 밍밍하고 하모샤브샤브 먹었음.",7달 전
4,"가격대비 이 주변 횟집의 코스요리 퀄리티는
그리 높지 않은 것이 대부분입니다
여기도 마찬가지입니다 그러나 음식은 맛있고
회는 신선합니다 다만 회의 양이 좀 부족하고
음식의 데코에 조금만 신경쓰면 좋겠습니다",2년 전
3,"한상차림 맛있게 먹었습니다
가격은 좀 세네요",6년 전
5,여름인데도 불구하고 정말 쫄깃한 식감의 횟감들. 배가 부를때까지 계속 나오는 찌다시들! 회가격만 놓고 보자면 비싸네~라는 생각이 먼저 들지만 먹다보면 돈 아깝다는 생각은 1도 안나는곳~,5년 전
5,"낮에는 갈치와밥메뉴에 저녁에는 흑돼지를
먹을수 있어서 좋았어요
점심에 갈치요리먹고 너무 맛있어서 저녁에 흑돼지구이 먹었는데 고기도 맛있네요
제주도갈때  다시 방문할예정이에요",3년 전
3,"통영에 가서 먹은 다찌집중에 제일 신선하고 맛있음. 회외 같이 나오는 곁들이 회는 별로임.
구이가 따근하니 새로 구워 맛있게줌.",6년 전
3,"그냥 음식값의 절반은 뷰나 네임벨류 값으로 보면 됩니다

중요한 때 미리 예약하고 가세요
뷰가 안나오면 더 돈아까울테니",3년 전
3,회 맛도 괜찮고 풍경도 좋은 편이나 너무 바쁘셔서 그런지 거의 모든 직원이 매우 불친절해요. 뭘 주문하기 겁날만큼요. 반응도 공격적이고요 심지어 주문하는 그 순간도요 ㅋㅋ 통영이 고향이라 통영 많은 횟집 다녀봤지만 민수사가  관광객들 사이에 유명하길래 놀러온 지인대접하려고 제일 비싼 코스로 세상이나 시켰는데 가격대비론 글쎄요.. 유명인 사진들 많이 붙어있던데  유명세가 명성을 만드네요. 지인들에겐 추천안할래요.,5년 전
5,"재료가 신선하고, 홀서빙도 친절하고, 메뉴 선택시에 도움주시고, 여러모로 기분좋게 식사했습시다..아주 맛있게 잘 먹었습니다..기회되면 다시 가겠습니다..",2년 전
1,가격도 비싼데 특별히 나오는 메뉴도 없다시피하고 맛도 그냥 그랬음. 한 상 20짜리를 시켰는데 다른 데서 한 상 12만원 정도 수준. 다시는 통영을 찾고 싶지 않게 만드는 한끼였음.,5년 전
1,"맛집검색해서 가실분들 비추합니다.  전혀 맛집아니고요 서비스도 별로 관광지에서 바가지 쓴 기분이고 맛, 서비스 등등 장점하나도 없는곳  심지어 추차지원도 안되어 황당 또 그부분을 당당하게 말씀하시는 분... 비싼밥 맛없게 먹고 추차비도 내돈으로 내니 다시는 가고싶지 않은곳입니다",4년 전
3,해산물 특선메뉴는 비추합니다. 회를 좋아하시면 다른 곳을 가시는것이 좋을듯... 멋진전망과 분위기 시장의 번잡함이 싫다면 추천,7년 전
5,처음 가격대가 좀 있다고 생각했는데 막상 나오는 음식즐 보니 그 가격 할만 함. 1점 준놈은 그냥 옆집애서 배아파서 그런건지 대체 뭘 먹고 다녔길래 횟집에서 회 얼마 안준다고 난린지? 이런 횟집에서 회 적당히 나오고 나머지 스끼다시 먹고 하는게 정석인지 모르는 멍청인가봄.  모듬B 세트로 4인가족 배불리 먹음. 회도 충분함. 친절함도 딱 기분좋은정도고.,5년 전
2,"와 공기밥에 공기가 너무많이 들어있어 놀람. 공기가 가격이 2000원 대박! 솔직히 얘기하면 가성비는 0%
그나마 뷰가 좀 괜찮아서 별2개 드립니다",6년 전
3,특별한 느낌은 없는 곳이예요. 보통입니다.,4년 전
5,"유튜브나 블로그를 통해 통영다찌를 알게됨.
하지만, 정보를 수집하면 할수록
감질나게 나오는 다찌보다
차라리 자연산 회정식을 지르는 것이
가심비 측면에서 훨씬 나을것 같음.

다양하게 가득 나오는 회정식 메뉴들은
통영 앞바다를 통째로 식당에 가져왔다는 생각이 들 정도임.

서빙하시는 분이 친절하게도 이것저것
자세히 알려주셔서 먹는 맛과 함께
아는 즐거움도 덩달아 생길 수 있었음.

이 집의 유일한 아쉬움은 가계 자체가 아니라
도저히 이해가 안되는 주차료 징수임.
가계앞에 차를 세웠는데, 왜 주차료를 받는지?

조금이라도 납득이 안된다면
단돈 천원도 아까워지는
한국인의 독특한 세계관이 바로 발현될 수 있음.",3년 전
3,전형적인 관광지 횟집. 회는 양은 적고 맛음 평범. 스끼다시 중에 전갱이 구이는 정말 맛이 좋았음. 전망 좋음. 4점 줄 수도 있었으나 공기밥이 2000원이라 3점 만 줌.,5년 전
5,맛도 신선도도 최고이며~ 전망뷰가 좋음~~ 물회는 그닥! 하지만 튀김도 알밥도 매운탕도 일품~ 추천!!,3년 전
1,"진짜별로임 가성비 최악임  관광객들 왜 가는지모르겠음 통영시민인 나도 왜갔는지모르겠다
사장인지 직원인지 불친절
저게 15만원짜린데 몇가지 더나오지만 튀김빼곤 그저그랬고 매운탕6000원받는거 고지도안하고
매운탕내옴  대부분 횟집가면 매운탕 그냥서비슨데
(통영대부분이 그러함)관광객들이 멋모르고 와주니까 배가부른듯",5년 전
4,"맛은있으나, 다른곳과 차별화된게 없네요.
그냥 괜찮은 횟집인거같아요.
관광지치고 평타이상 정도인듯",3년 전
3,"주자장은 공영주차장을 이용해야하며 주차비 발생합니다.
가격만큼 딱. 나오는것 같구요 맛은 그냥 보통 수준입니다",6년 전
1,관광지라서 그런지 진짜 최악이었다 초밥도 글코 회도 양식에 품질도 최악맛도 최악 모든게  최악이였다 우째 이런음식으로 장사를해서손님을빋는지ㅜㅜㅜ가짜블로거들한테 속지말고 구냥가까운숙소근처에서저렴한집가서먹는게 최고인것같다별하나도 물론아깝지만안하면게시가안되어서 할수없이 함ㅜㅜㅜ,6년 전
4,"맛있는 모듬회와 살아 펄떡거리는 새우 소금구이, 매운탕, 친절한 사장님~~
모두 좋네요",2년 전
3,"기대하면 실망이 크듯이,통영까지 먼길와서 먹었는데.
생각보다 음식이 가격대비 빗싸고 일반 횟집 수준!",4년 전
5,검사내전 드라마 촬영장소. 많은 연예인들이 다녀감. 5층으로 뷰가 정말 좋음,1년 전
5,주변과 다르게 조용한 룸타입 횟집. 회 맛있고 전망이 좋아서 추천. 다만 가격이나 양은 보통.,5년 전
4,음식 맛있고 view 좋음,6년 전
4,"깔끔하고 맛도 좋으며 서비스도 좋습니다.
주차장도 있지만 주차비는 식당과 별개로 2천원 내면 주차권을 받을 수 있습니다.",3년 전
1,"관광객위주 영업이라는 느낌
대통령이 다녀간 횟집이라 유명세를 탄듯한데 ...
개인적으로 두번갈일 없는 집",2년 전
5,가족모임하기 좋아요,6년 전
5,"처음에는 가격에 헐~했지만
음식들 하나하나 정성들여  준비 해주시고
너무 잘먹고 갑니다^0^",7년 전
5,"친절하고 회구성도 좋고
푸짐하게 잘 먹었습니다 만
아쉬운건 맥주가, 소주고
좀 더 시원했으면~ ㅠ",3년 전
1,"20여명 모임을 민수사에서 했는데,
석식 후 6~7명이 식중독!
밤새  아래위로 난리가 났어요",2년 전
1,아주 손님도  없고 냉장고 음식 곁반찬  회는 오래 숙성 돈 기부할분  가심  좋을듯. 일하는분만 득실 그래도 안찬절,5년 전
2,"인당 코스5만원인데
가성비 별로입니다.
음식보다는 분위기값인듯해요.
차라리 그 밑쪽 한정식?이 음식은 더 종류가 많아보여요.",6년 전
5,가격이 대비 비싸지만 다름대로 괜찮습니다,10달 전
4,"메뉴 괜찮고 음식도 그런대로
좋아요,근데 가격은 약간 높은편",4년 전
5,멋진 전망 음식 모두깔끔 저는 입맛에 맞았어요 (와이프는 가격대비 별로라고),5년 전
1,그닥 친절한 느낌 못받았고 해산물 싱싱함 못느낌. 진짜 걍 경치 값. 주차할인권 1도 없음.,4년 전
4,"창가쪽 경치좋음
주차는 노상 유료 공영주차에하면 2천원 빼줌",2년 전
3,"소문은 무성하게 났지만 경치도 별로고, 주차료는 별도로 지불해야 하며, 특히 회의 내용물과 양에 비해 가격이 셈(1인당 5만₩은 예상해야...)",5년 전
5,"풍경도 좋고 회, 해상물 모구 신선하였습니다.
추천",3년 전
4,민수사 로열코스 첫상!메인부터 나와서 좋았어요 회 안먹는 신랑도 만족함!,5년 전
5,회 찬 찌개 맛있음 주차편함 단지 주차권없음 경치좋음 미리예약하면 좋음,5년 전
3,경치 좋은 일식 코스요리.,4년 전
3,"회는 조금씩 다행했으나  매운탕맛은  없어요  어딘가 모를
부족함이  있었어요  두번은 안갈집",4년 전
5,"통영에서 제일가는 뷰와 맛을  자랑하는 민수사
강추합니다!
사장님~잘먹고 갑니다",7년 전
3,특별히  나쁜것도  그렇다고  특별시  좋은것도 ᆢ 무난한  통영횟집입니다.  아 ~~경치는  좋아요^^,3년 전
3,가격대비 글세요 ㅎㅎ,5년 전
1,"회~
맛이없어요 신선하지 않아요
매운탕도 주문시 끊이는것 갔지않고 조미료맛
이런곳을 맛집으로 올라온것이 이해불가",6년 전
4,고급의 회를 먹는 느낌이였어요..주차도 편해요,4년 전
5,"통영횟집쨩~~^^
언제나신선한회를원하신다면
민수사횟집강추드림
뷰도장난아니네요~~",6년 전
3,메운탕이 너무 늦게 나와요.. 시킨지 40분되서 나옴.. 맛은 있습니다,4년 전
1,"외부인이라고  바가지
회의 질도 나쁨
다시 방문하고 싶지 않은곳",3년 전
4,여러 음식들이 나와 있는시간동안 즐겁게 식사할수 있었습니다,6년 전
5,전반적으로 맛있음 고구마튀김 ㅈㅁ탱 알밥쏘쏘 해산물도 싱싱함,5년 전
4,맛있음. 서비스로 주는 새우장 계속 생각남 먹어본 새우장 중 제일 맛있었음,4년 전
5,가격대비 신선하고 맛있네요 양도 많아요,6년 전
3,"가격대비  나쁘지 않음
직원분이 친절하게 서빙해 줌",6년 전
5,"야경,친절,맛은 두말 할것도  없네요.
한마디로  짱입니다요.",5년 전
1,맛집이라고 해서 찾아왔는데 수족관 생선들 상태가 안좋고 스께다시로 나온 대게는 오래돼서 딱딱하고 암튼 맛집블로그 믿지 마세요,6년 전
5,싱싱한 해산물.회.음식들이 너무 맛있어요^^,3년 전
4,음식 좋음  신선한해산물 서비스는 조금 프로답지못함,6년 전
5,아주좋아요 음식두 깔금하고  회두 자연산,6년 전
5,최고입니다~~다~~~맛있꾸~~ㅎㅎ음식 메뉴 좋아요~~~ㅎㅎㅎ,6년 전
4,음식이 깔끔하게 나오고 맛있네요^^,6년 전
5,뿔테(약간 노랄얼룩 무늬)안경쓴 서빙직원이 매우 친절함,3년 전
5,뷰도좋고 친절하고 맛있고...좋았습니다.,3년 전
4,통영에서는 괜찮은 횟집이나 지역특유의 불친절과 무뚝뚝함은 감안하세요,7년 전
4,"괜찮았어요~~
숙성회 다양한 해물.등
좋았어요",5년 전
5,4인 25만원 정갈하고 푸짐하고 맛있습니다.,7년 전
4,위치 좋고 가격대비 음식 무난함.,4년 전
5,음식 이 정갈하고 횟감이싱싱 하고단백함  너무 맛있음,6년 전
3,회정식을 맛 볼 수 있는 식당입니다.,2년 전
4,회덮밥맛있고   기본반찬도깔끔해요,5년 전
5,"회가 싱싱하고, 반찬이 정갈하네요",4년 전
5,최고입니다.  야경 좋으면 회도 맛이음,6년 전
5,진짜 맛있어요. 꼭 가 보세요!,3년 전
3,음식도 좋고 경치도 좋아요,5년 전
4,음식의 비쥬얼은 좋으나 깊은 맛이 부족한것 같음,6년 전
3,"맛은 보통  5층의 경치는 good
분위기로 식사하는곳",5년 전
3,전망도 좋고 가 좋은데 가성비는?,4년 전
4,맛있고 푸짐하게 잘 먹었네요,6년 전
5,음식 맛나네요,6년 전
4,좀비싼감은 있지만 뷰도 좋고 고급지고 맛나요,7년 전
4,상당히 많은 양 간장게장 회가 맛있습니다!!,6년 전
1,"진짜 비추.. 가지마세요.. 진짜...
저처럼 후회하실 분이 없으셨으면 좋겠어요.. 다른데 가세요 제발.....",2년 전
3,"코스요리
탁트인 바다가 보이고
좋음
단점 맛은 그냥저냥",6년 전
1,"음식은별로에 주차비까지내래요
최악이내요",5년 전
3,주차하기 다소 힘들어요. 적당한 맛,6년 전
1,회가 차가워야 맛있는데 그렇치가 않네요,4년 전
5,회가 정말맛있었어요.,3년 전
1,주차장이 없고 음식도 맛없고 서비스 엉망,6년 전
4,매우 칭찬함.  지금은 사람들이 별로 없어서 좋음,3년 전
1,"돈이 아까워서 배아퍼요
이런집이 맛집이라니 황당하네요",6년 전
5,오션뷰 최고! 부모님이 좋아라하시네요!,5년 전
5,"통영가면 여기!!!
남녀노소 누구나 만족할것입니다",4년 전
5,"따지지말고 그냥 가세요 ㅋ
막상가서 입호강하고 왔습니다
대전사람임",4년 전
4,전망.. 싱싱한 활어... 가격댜는 조금 비쌉니다.,7년 전
4,통영분에게 추천받아서 감... 굿~!,8년 전
5,"볼거리 먹을거리
가격은 착한 가격",3년 전
4,약간 비싼듯 한데. 맛 좋고 경치도 좋음.,7년 전
5,야간 통영 view를 잊을 수 없어^^,5년 전
4,맛있음. 가격이 조금 비쌈,4년 전
5,서비스까지 포함하면 돈값합니다,4년 전
5,야경과 회의 절묘한 조화~,6년 전
4,타지역분들이 오셔서 드셔도 좋을듯 합니다.,6년 전
4,특별할것 없이 무난한..,5년 전
5,너무 많이나와서 포장해옴,3년 전
4,무난무난한 횟집. 배부르게 먹고 나왔음!,5년 전
1,불친절. 두번 다시 가고 싶지 않음.,4년 전
4,맛있고 뷰좋음,5년 전
1,스끼다시 맛집 회좋이하시는분에게는 비추,7년 전
5,비싸지만 좋음,6년 전
3,광어물회,5년 전
3,너무기대하지말고 가길 맛은있음,4년 전
5,최고의 스시집,3년 전
1,가격대비  맛떨어짐,4년 전
4,통영,2년 전
2,"불친절, 서빙이 늦음",7년 전
5,짱짱 뷰도 짱짱,6년 전
5,분위기좋음,7년 전
4,나름 괜찮은,6년 전
5,맛잇게드세요,5년 전
5,비싼갑함,5년 전
1,개고생,6년 전
4,조아영,6년 전
5,"음식 4/5
서비스 5/5
분위기 5/5
비용: 보통

음식에 대해 이야기하기 전에 서비스에 대해 이야기해야 합니다. 한국에서 받은 최고의 서비스였습니다. 팁 없이 고객 서비스를 제공하기 위해 그렇게 열심히 일하는 사람을 본 적이 없습니다. 주인과 웨이트리스는 확실히 우리에게 깊은 인상을 남겼습니다. 음식에 관해서는, 그것은 충분했고 A 콤보는 우리 4명 모두를 만족시켰습니다. 그것은 끝나지 않았습니다. 전망과 결합하면 시간과 돈의 가치가 있었습니다. 주차비 때문에 불만을 토로하시는 분들이 많은 것으로 알고 있는데, 최종 확인에서 주차비를 제외했기 때문에 문제가 되지 않습니다. 확실히 방문할만한 가치가 있습니다.",2년 전
5,"친구 추천으로 방문했어요. 맛도 뷰도 정말 최고👍🏻👍🏻👍🏻 싱싱한 회와 해산물, 야경도 굿!  여기 정말 좋아요!😍 ㅎㅎ 직원들도 너무 친절해요! 너무 생각하지 마시고 그냥 여기로 오세요 ❤😉…",4년 전
5,"나는 이 장소에 대한 임의의 리뷰에 정말 놀랐습니다. 이곳은 아름답고, 서비스도 훌륭하고, 음식도 정말 맛있고 신선합니다. 한국 음식 문화와 다양한 반찬의 일환으로 주문한 것보다 훨씬 더 많은 음식을 얻을 수 있습니다. 나는 이곳을 좋아하고 다시 올 계획입니다. 현지인들에게도 매우 유명하고, 한국 연예인들도 자주 찾는 곳입니다.",1년 전
3,"햄버거를 주문했는데 밥, 콩, 고기를 가져다 주셨네요... 빵은 어디에 있나요!???

서비스는 훌륭합니다.",9달 전
3,"일본 요리를 느낄 수 있는 좋은 장소. 단, 주차하실 때 주차요금을 별도로 지불하셔야 합니다.",5년 전
1,우리가 요청하거나 동의한 것보다 더 많은 것을 제공해 주었습니다. 그런 다음 전액을 지불하도록 요구했습니다.,2년 전
5,맛있는!,2년 전
4,So So~ 그냥 동네 맛집,5년 전
5,맛있는 사시미,7년 전
4,리뷰 없음,3년 전
5,리뷰 없음,4년 전
5,리뷰 없음,3년 전
5,리뷰 없음,5년 전
4,리뷰 없음,6년 전
3,리뷰 없음,7년 전
4,리뷰 없음,3년 전
5,리뷰 없음,7년 전
4,리뷰 없음,5년 전
4,리뷰 없음,7년 전
4,리뷰 없음,5년 전
4,리뷰 없음,6년 전
5,리뷰 없음,1달 전
5,리뷰 없음,3달 전
5,리뷰 없음,5년 전
5,리뷰 없음,6달 전
4,리뷰 없음,7달 전
3,리뷰 없음,11달 전
5,리뷰 없음,11달 전
5,리뷰 없음,11달 전
5,리뷰 없음,1년 전
3,리뷰 없음,1년 전
1,리뷰 없음,1년 전
5,리뷰 없음,2년 전
5,리뷰 없음,2년 전
5,리뷰 없음,2년 전
4,리뷰 없음,2년 전
4,리뷰 없음,2년 전
4,리뷰 없음,2년 전
4,리뷰 없음,2년 전
4,리뷰 없음,2년 전
5,리뷰 없음,2년 전
5,리뷰 없음,2년 전
5,리뷰 없음,2년 전
5,리뷰 없음,2년 전
2,리뷰 없음,2년 전
4,리뷰 없음,2년 전
5,리뷰 없음,3달 전
5,리뷰 없음,1년 전
5,리뷰 없음,2년 전
3,리뷰 없음,2년 전
