별점,리뷰,날짜
5/5,"너무 친절하고~ 특히 넘 깨끗해서 제일 만족합니다~
간단한 조식부페도 훌륭합니다~",4년
4/5,"화장실이 청결해 만족했습니다.평일 저렴한가격
조식 식빵 시리얼 우유 쥬스등  제공 성의가 느껴졌습니다.",5년
5/5,"깨끗하고 좋은곳이며, 조식이 제공됩니다..
바나나랑 계란 등등이 좋았습니다",5년
4/5,새로 지어서 깨끗함 하지만 주차장이 너무좁음. 차 8대주차하고 나면 끝일듯.,4년
4/5,리모델링한건지 흔적이 많이 남  깨끗함 냉장고음료는 없음,3년
5/5,"시설도 넘 깨끗하고
방도 따뜻하고
사장님이 넘 친절하십니다!!",4년
4/5,깔끔해서 좋았습니다.에어컨 시원하게 잘나와서 좋고요.,1년
5/5,깨끗하고 친절 .조식도 굿.  전화콜 하면 발레파킹도 해주세요.,4년
5/5,시설도 깨끗하고... 서비스도 친절하고... 가격도 적당하고...,4년
1/5,"에어컨 소음
매트리스 꺼짐
카운터 불친절",11달
5/5,청결하고 조식이있슴 가격 저렴,5년
4/5,리모델링을 했는지 외관 대비 깨끗했습니다..,3년
3/5,조식서비스도 있고 깔끔합니다,2년
5/5,엄청 친절하시고 깨끗했어요,2년
2/5,환풍이 별루임 냄새가 남,3년
5/5,"좋아요.
만족합니다",4년
5/5,객실 깔끔하고 직원 친절,4년
3/5,생각보다  깔끔합니다.,7년
5/5,굿,3년
5/5,좋다,4년
5/5,가격대비 굿,1년
5/5,가성비 굿!,7년
5/5,굿~~~,4년
5/5,호텔은 깨끗하고 리셉션 직원도 매우 친절합니다. 통영시장과 관광지가 가깝습니다. 다만 밤에 창문을 열면 노래방 소리가 너무 크게 들립니다.,4달
4/5,"30유로에 기대했던 그대로였어요. 좀 기본적인 수준이긴 했지만, 그래도 30유로밖에 안 했다는 게 믿기지 않네요.",11달
5/5,가격은 비싸지만 스위트룸은 정말 마음에 들어요. 깨끗하고 넓었어요.,3년
5/5,리뷰 없음,1달
4/5,리뷰 없음,1년
5/5,리뷰 없음,1년
4/5,리뷰 없음,1년
5/5,리뷰 없음,1년
5/5,리뷰 없음,2년
3/5,리뷰 없음,2년
3/5,리뷰 없음,2년
5/5,리뷰 없음,3주
3/5,리뷰 없음,1년
4/5,리뷰 없음,2년
5/5,리뷰 없음,2년
4/5,리뷰 없음,3년
5/5,리뷰 없음,3년
4/5,리뷰 없음,3년
5/5,리뷰 없음,3년
5/5,리뷰 없음,3년
5/5,리뷰 없음,3년
5/5,리뷰 없음,4년
4/5,리뷰 없음,4년
1/5,리뷰 없음,4년
4/5,리뷰 없음,4년
5/5,리뷰 없음,4년
5/5,리뷰 없음,4년
5/5,리뷰 없음,4년
3/5,리뷰 없음,4년
5/5,리뷰 없음,4년
5/5,리뷰 없음,5년
5/5,리뷰 없음,5년
5/5,리뷰 없음,5년
4/5,리뷰 없음,5년
4/5,리뷰 없음,6년
3/5,리뷰 없음,7년
1/5,리뷰 없음,7년
3/5,리뷰 없음,7년
4/5,리뷰 없음,8년
3/5,리뷰 없음,9년
